label,family,source,closure_mode,success,failure_reason,steps,r_final,horizon_hit,regularity_ok,boundary_residual_qnorm,boundary_residual_qprime_norm,final_mass,integrated_abs_ricci,peak_qnorm,peak_imag_to_real_ratio,half_mass_radius,mass_90_radius,ricci_half_radius,ricci_90_radius,settling_radius,core_radius,soft_region_width,omega,theta,phi,rho,a0,b0,c0,d0,provisional,notes
coarse_32,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,1.7319121124709977e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,-3.141592653589793,0.0,3.141592653589793,0.028381350971865144,3.475713062317227e-18,4.256520876521437e-34,-3.475713062317227e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_33,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,2.1211504774498274e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,-3.141592653589793,3.141592653589793,-3.141592653589793,-0.028381350971865144,-3.475713062317226e-18,3.475713062317228e-18,-3.475713062317226e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_34,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,1.7319121124709977e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,-3.141592653589793,3.141592653589793,0.0,0.028381350971865144,3.475713062317227e-18,-3.475713062317227e-18,-4.256520876521437e-34,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_35,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,2.1211504774498274e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,-3.141592653589793,3.141592653589793,3.141592653589793,-0.028381350971865144,-3.475713062317228e-18,3.475713062317226e-18,3.475713062317228e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_36,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,1.7319121124709977e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,0.0,-3.141592653589793,-3.141592653589793,0.028381350971865144,4.256520876521437e-34,3.475713062317227e-18,3.475713062317227e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_37,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,1.224646799147361e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,0.0,-3.141592653589793,0.0,-0.028381350971865144,-0.0,-3.475713062317227e-18,-0.0,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_38,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,1.7319121124709977e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,0.0,-3.141592653589793,3.141592653589793,0.028381350971865144,-4.256520876521437e-34,3.475713062317227e-18,-3.475713062317227e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_39,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,1.224646799147361e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,0.0,0.0,-3.141592653589793,-0.028381350971865144,-0.0,0.0,-3.475713062317227e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_40,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,0.0,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,0.0,0.0,0.0,0.028381350971865144,0.0,0.0,0.0,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_41,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,1.224646799147361e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,0.0,0.0,3.141592653589793,-0.028381350971865144,0.0,-0.0,3.475713062317227e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_42,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,1.7319121124709977e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,0.0,3.141592653589793,-3.141592653589793,0.028381350971865144,-4.256520876521437e-34,-3.475713062317227e-18,3.475713062317227e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_43,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,1.224646799147361e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,0.0,3.141592653589793,0.0,-0.028381350971865144,0.0,3.475713062317227e-18,0.0,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_44,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,1.7319121124709977e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,0.0,3.141592653589793,3.141592653589793,0.028381350971865144,4.256520876521437e-34,-3.475713062317227e-18,-3.475713062317227e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_45,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,2.1211504774498274e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,3.141592653589793,-3.141592653589793,-3.141592653589793,-0.028381350971865144,3.475713062317226e-18,-3.475713062317228e-18,-3.475713062317226e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_46,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,1.7319121124709977e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,3.141592653589793,-3.141592653589793,0.0,0.028381350971865144,-3.475713062317227e-18,3.475713062317227e-18,-4.256520876521437e-34,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_47,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,2.1211504774498274e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,3.141592653589793,-3.141592653589793,3.141592653589793,-0.028381350971865144,3.475713062317228e-18,-3.475713062317226e-18,3.475713062317228e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_48,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,1.7319121124709977e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,3.141592653589793,0.0,-3.141592653589793,0.028381350971865144,-3.475713062317227e-18,4.256520876521437e-34,3.475713062317227e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_49,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,1.224646799147361e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,3.141592653589793,0.0,0.0,-0.028381350971865144,3.475713062317227e-18,-0.0,0.0,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_50,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,1.7319121124709977e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,3.141592653589793,0.0,3.141592653589793,0.028381350971865144,-3.475713062317227e-18,-4.256520876521437e-34,-3.475713062317227e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_51,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,2.1211504774498274e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,3.141592653589793,3.141592653589793,-3.141592653589793,-0.028381350971865144,3.475713062317228e-18,3.475713062317226e-18,-3.475713062317228e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_52,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,1.7319121124709977e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,3.141592653589793,3.141592653589793,0.0,0.028381350971865144,-3.475713062317227e-18,-3.475713062317227e-18,4.256520876521437e-34,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_53,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.012842439794871492,0.0012419795005341038,0.08020605450533692,0.005814262924516086,0.028381350971865144,2.1211504774498274e-16,14.670999999999731,19.00100000000017,14.29099999999974,18.87100000000015,0.001,7.8509999999998765,20.000000000000327,0.35,3.141592653589793,3.141592653589793,3.141592653589793,-0.028381350971865144,3.475713062317226e-18,3.475713062317228e-18,3.475713062317226e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_54,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,2.1211504774498158e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,-3.141592653589793,-3.141592653589793,-3.141592653589793,-0.0423400003322535,-5.185154588279213e-18,-5.1851545882792105e-18,-5.185154588279213e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_55,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,1.7319121124709883e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,-3.141592653589793,-3.141592653589793,0.0,0.0423400003322535,5.185154588279212e-18,5.185154588279212e-18,6.349982969620349e-34,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_56,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,2.1211504774498153e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,-3.141592653589793,-3.141592653589793,3.141592653589793,-0.0423400003322535,-5.1851545882792105e-18,-5.185154588279213e-18,5.1851545882792105e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_57,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,1.7319121124709883e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,-3.141592653589793,0.0,-3.141592653589793,0.0423400003322535,5.185154588279212e-18,-6.349982969620349e-34,5.185154588279212e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_58,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,1.2246467991473544e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,-3.141592653589793,0.0,0.0,-0.0423400003322535,-5.185154588279212e-18,0.0,-0.0,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_59,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,1.7319121124709883e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,-3.141592653589793,0.0,3.141592653589793,0.0423400003322535,5.185154588279212e-18,6.349982969620349e-34,-5.185154588279212e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_60,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,2.1211504774498153e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,-3.141592653589793,3.141592653589793,-3.141592653589793,-0.0423400003322535,-5.1851545882792105e-18,5.185154588279213e-18,-5.1851545882792105e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_61,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,1.7319121124709883e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,-3.141592653589793,3.141592653589793,0.0,0.0423400003322535,5.185154588279212e-18,-5.185154588279212e-18,-6.349982969620349e-34,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_62,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,2.1211504774498158e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,-3.141592653589793,3.141592653589793,3.141592653589793,-0.0423400003322535,-5.185154588279213e-18,5.1851545882792105e-18,5.185154588279213e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_63,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,1.7319121124709883e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,0.0,-3.141592653589793,-3.141592653589793,0.0423400003322535,6.349982969620349e-34,5.185154588279212e-18,5.185154588279212e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_64,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,1.2246467991473544e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,0.0,-3.141592653589793,0.0,-0.0423400003322535,-0.0,-5.185154588279212e-18,-0.0,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_65,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,1.7319121124709883e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,0.0,-3.141592653589793,3.141592653589793,0.0423400003322535,-6.349982969620349e-34,5.185154588279212e-18,-5.185154588279212e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
coarse_66,coarse_domain,coarse_active_box_grid,minimal_trace,True,,2000,20.001000000000328,False,True,0.019048440293962896,0.001864311441528294,0.17822380681078998,0.012931544814019142,0.0423400003322535,1.2246467991473544e-16,14.670999999999731,19.00100000000017,14.28099999999974,18.86100000000015,0.001,7.8509999999998765,20.000000000000327,0.75,0.0,0.0,-3.141592653589793,-0.0423400003322535,-0.0,0.0,-5.185154588279212e-18,True,"Uses closure mode 'minimal_trace' with standard static scalar-multiplet stress bookkeeping and the corresponding configured Ricci-feedback rule. Ordered-state seeds are mapped into small regular-origin component amplitudes using central_amplitude_base * exp(omega), with the ordered map supplying component direction. Any non-baseline closure mode should be read as a numerical stress variant, not a uniquely derived fresh-tree closure for the xi R |q|^2 model."
